Account_id,Arrival
3142226,BHADRAPUR
561426,KATHMANDU
3695430,BHAIRAHAWA
12155366,KATHMANDU
1694097,NEPALGUNJ
1123210,BHAIRAHAWA
4907082,KATHMANDU
6852104,KATHMANDU
1207791,KATHMANDU
3691322,BIRATNAGAR
3364624,POKHARA
1293946,KATHMANDU
3807148,BIRATNAGAR
3945742,BHAIRAHAWA
7174429,KATHMANDU
833759,POKHARA
959362,JANAKPUR
628944,BIRATNAGAR
2544146,POKHARA
3852208,KATHMANDU
9002693,KATHMANDU
802444,BHADRAPUR
1101046,KATHMANDU
6603274,BHAIRAHAWA
3867815,KATHMANDU
3652084,BIRATNAGAR
11418409,KATHMANDU
519435,KATHMANDU
8210670,DHANGADHI
2168110,DHANGADHI
5041432,BHAIRAHAWA
5747266,KATHMANDU
144016,KATHMANDU
3537467,BHAIRAHAWA
2888249,KATHMANDU
2408221,DHANGADHI
770200,BHAIRAHAWA
8878605,KATHMANDU
12892181,KATHMANDU
707163,KATHMANDU
8057273,BHAIRAHAWA
572364,BHARATPUR
9534547,BHADRAPUR
2853339,KATHMANDU
11954884,BHAIRAHAWA
596814,BHAIRAHAWA
12529462,KATHMANDU
755788,BHAIRAHAWA
6345878,KATHMANDU
13053020,KATHMANDU
12803471,DHANGADHI
379818,BHAIRAHAWA
3971713,BHAIRAHAWA
314151,KATHMANDU
5705216,KATHMANDU
2955548,KATHMANDU
40561,BIRATNAGAR
5341091,BHAIRAHAWA
5532904,KATHMANDU
2424568,BIRATNAGAR
2371138,KATHMANDU
3133963,KATHMANDU
113988,KATHMANDU
4290239,KATHMANDU
1231052,BHAIRAHAWA
3546947,BHAIRAHAWA
9102090,KATHMANDU
6819088,KATHMANDU
7070360,BHARATPUR
6257042,KATHMANDU
2101464,JANAKPUR
4060382,KATHMANDU
4064392,KATHMANDU
6678800,BHADRAPUR
1541613,KATHMANDU
344392,DHANGADHI
3457345,KATHMANDU
3923258,BIRATNAGAR
12243801,KATHMANDU
7346858,BHADRAPUR
4908672,KATHMANDU
752833,KATHMANDU
8353357,KATHMANDU
2701382,SURKHET
2162650,BHADRAPUR
612704,BHAIRAHAWA
8026119,KATHMANDU
6819088,KATHMANDU
7894075,BIRATNAGAR
4060382,KATHMANDU
7619374,BIRATNAGAR
2647955,KATHMANDU
612704,BIRATNAGAR
3712322,BHAIRAHAWA
1654750,KATHMANDU
1464349,KATHMANDU
5190774,SIMARA
7742020,KATHMANDU
2543864,SURKHET
7553996,KATHMANDU
3809471,RAJBIRAJ
1181441,KATHMANDU
315746,KATHMANDU
433983,BHADRAPUR
10071979,KATHMANDU
10113845,BHADRAPUR
4789000,KATHMANDU
637899,KATHMANDU
12578965,KATHMANDU
8785909,DHANGADHI
3451969,KATHMANDU
738341,BHARATPUR
2543864,SURKHET
453575,DHANGADHI
4945925,POKHARA
3537599,KATHMANDU
732662,KATHMANDU
525863,KATHMANDU
11871065,BHAIRAHAWA
511807,KATHMANDU
7443432,BIRATNAGAR
1564884,SIMARA
630934,NEPALGUNJ
4127321,DHANGADHI
10448050,KATHMANDU
99719,DHANGADHI
3758255,KATHMANDU
9337822,KATHMANDU
2032830,KATHMANDU
493156,KATHMANDU
541145,SURKHET
8235977,BHAIRAHAWA
7688478,KATHMANDU
167575,KATHMANDU
603980,KATHMANDU
506948,BIRATNAGAR
3120887,KATHMANDU
515893,BHAIRAHAWA
893770,KATHMANDU
4241900,NEPALGUNJ
469070,BHADRAPUR
7753194,BHADRAPUR
333017,KATHMANDU
1072495,KATHMANDU
10692551,KATHMANDU
3546947,KATHMANDU
1793340,KATHMANDU
2629655,NEPALGUNJ
3767579,JANAKPUR
3546947,BHAIRAHAWA
5804826,KATHMANDU
7786414,SURKHET
1043409,SURKHET
4737829,KATHMANDU
664185,BHAIRAHAWA
2270057,JANAKPUR
228840,NEPALGUNJ
994129,BHAIRAHAWA
4560445,KATHMANDU
2052197,BHAIRAHAWA
4823163,POKHARA
4694109,KATHMANDU
3758192,KATHMANDU
782767,TUMLINGTAR
798674,KATHMANDU
12881110,KATHMANDU
1994209,DHANGADHI
12643072,BHAIRAHAWA
10671924,RAJBIRAJ
682063,KATHMANDU
3052030,KATHMANDU
7404788,KATHMANDU
3396749,KATHMANDU
2150150,KATHMANDU
7722096,DHANGADHI
2622636,KATHMANDU
602205,KATHMANDU
2482019,POKHARA
8374673,TUMLINGTAR
2424094,DHANGADHI
5804946,KATHMANDU
3919701,BHADRAPUR
4629476,JANAKPUR
9808084,BHAIRAHAWA
749822,BHADRAPUR
7404788,KATHMANDU
853097,BIRATNAGAR
2269037,KATHMANDU
7982999,KATHMANDU
7404788,KATHMANDU
2504045,NEPALGUNJ
2373690,NEPALGUNJ
362124,KATHMANDU
603279,KATHMANDU
2919189,KATHMANDU
578665,KATHMANDU
3628922,KATHMANDU
6009970,BIRATNAGAR
3702716,KATHMANDU
6207046,KATHMANDU
3610354,KATHMANDU
871133,KATHMANDU
2558362,KATHMANDU
4807921,KATHMANDU
7083010,KATHMANDU
10547129,KATHMANDU
7016933,KATHMANDU
2722677,KATHMANDU
68147,KATHMANDU
3561819,KATHMANDU
3097396,KATHMANDU
1516684,KATHMANDU
209597,KATHMANDU
4051512,BHADRAPUR
3749633,KATHMANDU
3561819,DHANGADHI
4875612,DHANGADHI
7587744,KATHMANDU
11111014,KATHMANDU
7781509,NEPALGUNJ
762526,KATHMANDU
4106074,KATHMANDU
368200,KATHMANDU
862986,KATHMANDU
6911290,BHAIRAHAWA
4425999,KATHMANDU
331465,KATHMANDU
3928245,KATHMANDU
566896,NEPALGUNJ
2275640,KATHMANDU
1283564,KATHMANDU
3881848,BHAIRAHAWA
1190786,BIRATNAGAR
986313,BIRATNAGAR
878257,KATHMANDU
11236820,KATHMANDU
139694,NEPALGUNJ
4560979,JANAKPUR
7591994,POKHARA
11119160,KATHMANDU
757539,KATHMANDU
1204122,BIRATNAGAR
3921384,BIRATNAGAR
5564477,BIRATNAGAR
7547472,BHAIRAHAWA
3866874,BHAIRAHAWA
493885,KATHMANDU
1207573,KATHMANDU
565300,DHANGADHI
4989414,KATHMANDU
7886726,BIRATNAGAR
2603772,KATHMANDU
5670389,BHAIRAHAWA
7804445,KATHMANDU
12365019,KATHMANDU
5478584,KATHMANDU
2275640,KATHMANDU
780287,BHAIRAHAWA
6800227,KATHMANDU
5010081,KATHMANDU
6477078,DHANGADHI
3993968,KATHMANDU
8056440,KATHMANDU
4969445,KATHMANDU
1769084,BIRATNAGAR
915922,BHADRAPUR
91559,POKHARA
11332957,KATHMANDU
1136032,POKHARA
2275640,KATHMANDU
6583878,NEPALGUNJ
6113258,POKHARA
4561302,BHAIRAHAWA
891333,KATHMANDU
12592168,BHADRAPUR
600293,KATHMANDU
2358092,KATHMANDU
7951428,BIRATNAGAR
878626,KATHMANDU
2337865,KATHMANDU
5717950,KATHMANDU
4216956,BHAIRAHAWA
2275640,KATHMANDU
8278183,KATHMANDU
540868,KATHMANDU
803918,KATHMANDU
1770043,KATHMANDU
9152696,KATHMANDU
3246005,KATHMANDU
9586683,BHADRAPUR
2623382,KATHMANDU
3365351,KATHMANDU
1132626,BHAIRAHAWA
6122558,NEPALGUNJ
841155,DHANGADHI
2083675,BIRATNAGAR
11927171,KATHMANDU
12826124,KATHMANDU
1180897,KATHMANDU
6659928,KATHMANDU
3476099,KATHMANDU
8427436,KATHMANDU
7002499,KATHMANDU
7115615,KATHMANDU
3575932,BIRATNAGAR
8427436,BHAIRAHAWA
819276,KATHMANDU
3598620,KATHMANDU
2302371,KATHMANDU
3832662,KATHMANDU
2703995,KATHMANDU
980594,KATHMANDU
774729,KATHMANDU
3658793,KATHMANDU
378179,BHAIRAHAWA
7926035,NEPALGUNJ
8427917,KATHMANDU
5603022,DHANGADHI
5973184,BIRATNAGAR
12954529,KATHMANDU
11220610,KATHMANDU
10060657,KATHMANDU
8096088,KATHMANDU
4067107,KATHMANDU
12835922,DHANGADHI
1914221,KATHMANDU
2934088,KATHMANDU
7446637,KATHMANDU
1074137,KATHMANDU
2413017,KATHMANDU
973267,BHAIRAHAWA
4625247,KATHMANDU
128247,SIMARA
4757760,KATHMANDU
3651980,KATHMANDU
7812519,KATHMANDU
5591501,KATHMANDU
568053,KATHMANDU
12170528,KATHMANDU
4780742,BHAIRAHAWA
320958,KATHMANDU
7349878,KATHMANDU
8698215,KATHMANDU
55837,KATHMANDU
5314639,KATHMANDU
8556575,KATHMANDU
660096,KATHMANDU
499329,KATHMANDU
2345483,KATHMANDU
1320120,BHAIRAHAWA
994827,KATHMANDU
2137709,BIRATNAGAR
4682133,KATHMANDU
1750324,KATHMANDU
369284,POKHARA
2875761,BHAIRAHAWA
661132,KATHMANDU
2004769,NEPALGUNJ
6825387,KATHMANDU
4996785,KATHMANDU
8763732,KATHMANDU
212403,KATHMANDU
3296698,KATHMANDU
8382328,KATHMANDU
387036,BHADRAPUR
7471909,BHAIRAHAWA
6383733,KATHMANDU
1309968,KATHMANDU
3873864,KATHMANDU
613792,KATHMANDU
839002,KATHMANDU
5097376,KATHMANDU
783461,DHANGADHI
3050304,KATHMANDU
815386,JANAKPUR
513859,NEPALGUNJ
4937386,DHANGADHI
7128853,BHAIRAHAWA
10754355,BHAIRAHAWA
2332502,NEPALGUNJ
1937108,KATHMANDU
7515118,KATHMANDU
1784068,POKHARA
9742721,KATHMANDU
2332502,NEPALGUNJ
465747,KATHMANDU
2578833,KATHMANDU
7412777,BIRATNAGAR
2954297,KATHMANDU
2366544,KATHMANDU
988849,KATHMANDU
9404213,KATHMANDU
2404597,BHADRAPUR
3696771,BHADRAPUR
1236911,KATHMANDU
37237,KATHMANDU
2294368,KATHMANDU
542284,BHADRAPUR
5404747,BIRATNAGAR
121366,KATHMANDU
8064377,BHADRAPUR
3634095,KATHMANDU
2601544,KATHMANDU
9424739,BHAIRAHAWA
897382,BHARATPUR
2404597,KATHMANDU
438563,POKHARA
538421,BIRATNAGAR
5490728,KATHMANDU
4607337,RAJBIRAJ
917090,JANAKPUR
8572454,KATHMANDU
664281,KATHMANDU
11377358,BIRATNAGAR
374654,DHANGADHI
9066993,KATHMANDU
12291413,KATHMANDU
278215,KATHMANDU
3455395,BHAIRAHAWA
2837813,KATHMANDU
5414077,JANAKPUR
9902194,BIRATNAGAR
231816,KATHMANDU
12116333,KATHMANDU
12574495,KATHMANDU
5735603,KATHMANDU
4945112,SURKHET
3134901,BIRATNAGAR
10216993,RAJBIRAJ
2731416,KATHMANDU
6472709,KATHMANDU
326912,POKHARA
8394138,BHADRAPUR
820186,KATHMANDU
1791165,KATHMANDU
731739,SIMARA
2916283,KATHMANDU
3529622,BIRATNAGAR
7961108,KATHMANDU
4615978,KATHMANDU
11828326,JANAKPUR
5371933,BIRATNAGAR
966152,POKHARA
8262346,KATHMANDU
4020092,JANAKPUR
3105791,NEPALGUNJ
688135,BHAIRAHAWA
4118850,BHAIRAHAWA
2302371,KATHMANDU
6946679,KATHMANDU
1373758,BIRATNAGAR
995486,BIRATNAGAR
737988,POKHARA
2802943,KATHMANDU
1500630,KATHMANDU
1535517,KATHMANDU
611679,KATHMANDU
5015333,KATHMANDU
1928281,KATHMANDU
850596,KATHMANDU
9092557,KATHMANDU
10751796,KATHMANDU
6623763,KATHMANDU
4902954,KATHMANDU
11633,KATHMANDU
3942528,KATHMANDU
9040754,KATHMANDU
2724916,KATHMANDU
8664922,DHANGADHI
5076123,KATHMANDU
8098149,KATHMANDU
4467062,KATHMANDU
2509838,KATHMANDU
5870827,BHAIRAHAWA
6050663,KATHMANDU
950368,KATHMANDU
2977983,KATHMANDU
3895169,SIMARA
573436,KATHMANDU
1723570,KATHMANDU
6647948,POKHARA
2112857,KATHMANDU
196504,KATHMANDU
559280,NEPALGUNJ
1309658,KATHMANDU
13017509,POKHARA
6659928,KATHMANDU
791147,BHARATPUR
3590238,BIRATNAGAR
372757,BHADRAPUR
12885822,DHANGADHI
4646046,KATHMANDU
1332402,KATHMANDU
4446488,KATHMANDU
4707056,KATHMANDU
2767283,KATHMANDU
6619093,KATHMANDU
2386240,KATHMANDU
810623,SURKHET
699045,KATHMANDU
350318,KATHMANDU
5692178,BIRATNAGAR
4446488,KATHMANDU
9826180,BHARATPUR
3479995,SIMARA
2958949,KATHMANDU
104960,BHAIRAHAWA
4446488,KATHMANDU
10596120,DHANGADHI
594437,KATHMANDU
2725719,BHAIRAHAWA
2837813,KATHMANDU
9001740,KATHMANDU
424165,KATHMANDU
4046729,KATHMANDU
4446488,KATHMANDU
8857301,KATHMANDU
4056243,DHANGADHI
4446488,KATHMANDU
4289486,BHARATPUR
668421,KATHMANDU
7245172,KATHMANDU
4045828,KATHMANDU
4446488,KATHMANDU
1126058,KATHMANDU
4306711,BHAIRAHAWA
555807,KATHMANDU
6623763,KATHMANDU
835598,BIRATNAGAR
9826180,KATHMANDU
1352756,NEPALGUNJ
5504617,KATHMANDU
9949095,NEPALGUNJ
6059627,KATHMANDU
3098766,KATHMANDU
12717258,KATHMANDU
8236909,BIRATNAGAR
457993,KATHMANDU
7495592,JANAKPUR
1926545,KATHMANDU
682661,BIRATNAGAR
2962260,KATHMANDU
9698530,JANAKPUR
12179142,KATHMANDU
4122740,DHANGADHI
1114837,KATHMANDU
3651967,BHAIRAHAWA
5561881,BHAIRAHAWA
3921016,KATHMANDU
11114759,KATHMANDU
5066860,KATHMANDU
425455,JANAKPUR
104328,KATHMANDU
403914,KATHMANDU
1693258,DHANGADHI
8061294,KATHMANDU
6374794,KATHMANDU
117692,DHANGADHI
819251,KATHMANDU
1935039,KATHMANDU
2173879,NEPALGUNJ
4572966,BIRATNAGAR
2472881,DHANGADHI
4787980,KATHMANDU
2665225,KATHMANDU
4284820,JANAKPUR
371499,KATHMANDU
3928377,KATHMANDU
4535774,KATHMANDU
12770599,BIRATNAGAR
497537,KATHMANDU
12531687,KATHMANDU
2700820,BIRATNAGAR
12638490,KATHMANDU
9480154,KATHMANDU
6090531,KATHMANDU
10960595,KATHMANDU
506156,KATHMANDU
2564929,SURKHET
6197030,KATHMANDU
935104,SIMARA
2662276,KATHMANDU
6438899,KATHMANDU
2533659,KATHMANDU
2929538,KATHMANDU
1856902,KATHMANDU
1432981,KATHMANDU
217677,KATHMANDU
1962742,POKHARA
2845675,NEPALGUNJ
1101584,KATHMANDU
11171313,SURKHET
984333,DHANGADHI
5465057,KATHMANDU
3799577,JANAKPUR
2493556,BHAIRAHAWA
5475367,KATHMANDU
9409321,KATHMANDU
7306096,DHANGADHI
781352,POKHARA
431001,KATHMANDU
13050069,BIRATNAGAR
2378491,JANAKPUR
447548,KATHMANDU
1137585,KATHMANDU
259883,TUMLINGTAR
3537046,KATHMANDU
9579732,SURKHET
2852416,BHADRAPUR
2544470,KATHMANDU
4031849,POKHARA
532599,KATHMANDU
448926,KATHMANDU
4250795,KATHMANDU
6465536,KATHMANDU
3404631,JANAKPUR
6355703,BHADRAPUR
10899708,KATHMANDU
4555943,BIRATNAGAR
6355703,KATHMANDU
5275024,KATHMANDU
1474027,BHADRAPUR
2532809,BIRATNAGAR
780627,KATHMANDU
125769,BIRATNAGAR
64979,KATHMANDU
652998,SURKHET
2833248,KATHMANDU
4155773,KATHMANDU
5235806,BHARATPUR
3716728,JANAKPUR
6205946,KATHMANDU
3489555,KATHMANDU
10799727,BHARATPUR
10953243,BIRATNAGAR
1827056,BIRATNAGAR
4680655,BIRATNAGAR
4467077,DHANGADHI
3326909,BIRATNAGAR
2096975,KATHMANDU
5663758,KATHMANDU
2931772,KATHMANDU
2056039,KATHMANDU
5782043,KATHMANDU
8390559,KATHMANDU
4986367,POKHARA
5782043,KATHMANDU
9453718,JANAKPUR
4280288,KATHMANDU
2515767,BIRATNAGAR
3050637,KATHMANDU
10099474,KATHMANDU
10099474,KATHMANDU
1735039,KATHMANDU
2614683,KATHMANDU
2204614,KATHMANDU
283973,KATHMANDU
4715057,BHAIRAHAWA
408919,KATHMANDU
10486824,BHARATPUR
408919,KATHMANDU
968632,BHADRAPUR
684052,KATHMANDU
2898295,BHAIRAHAWA
7135322,KATHMANDU
92268,KATHMANDU
9785397,SIMARA
3328597,KATHMANDU
4861215,POKHARA
8600129,KATHMANDU
7135322,KATHMANDU
8821612,BIRATNAGAR
383045,KATHMANDU
2528882,KATHMANDU
4934226,POKHARA
1065387,KATHMANDU
356953,BHARATPUR
6222968,BHADRAPUR
5231662,SIMARA
9116648,JANAKPUR
4059682,KATHMANDU
7200124,BIRATNAGAR
831266,BHARATPUR
884333,BHAIRAHAWA
9534547,BIRATNAGAR
10216993,RAJBIRAJ
3348768,JANAKPUR
9751977,KATHMANDU
5132848,KATHMANDU
9085988,KATHMANDU
10218857,KATHMANDU
12092879,KATHMANDU
5087569,KATHMANDU
2864448,BHAIRAHAWA
6320936,KATHMANDU
5626526,KATHMANDU
2105122,KATHMANDU
9751977,KATHMANDU
5626526,KATHMANDU
2310649,DHANGADHI
1284494,BHARATPUR
10856372,NEPALGUNJ
3733548,KATHMANDU
1063214,KATHMANDU
657902,BHADRAPUR
2891637,KATHMANDU
3674349,POKHARA
12977268,BIRATNAGAR
4015256,KATHMANDU
123512,KATHMANDU
3612152,KATHMANDU
5445020,JANAKPUR
869064,KATHMANDU
5580899,SIMARA
3411327,KATHMANDU
559990,BHAIRAHAWA
5487148,BHADRAPUR
2018225,KATHMANDU
444553,KATHMANDU
6433382,KATHMANDU
1124757,KATHMANDU
2667199,KATHMANDU
5087797,KATHMANDU
10528365,BHAIRAHAWA
1716643,KATHMANDU
5679919,KATHMANDU
1792551,KATHMANDU
996105,SURKHET
5361906,KATHMANDU
3837821,KATHMANDU
2057195,KATHMANDU
3704104,NEPALGUNJ
5361906,KATHMANDU
5596497,KATHMANDU
11821644,KATHMANDU
252405,KATHMANDU
1083683,KATHMANDU
2769315,KATHMANDU
363457,KATHMANDU
2316599,KATHMANDU
445677,BHADRAPUR
9189065,KATHMANDU
6402641,BHAIRAHAWA
469823,KATHMANDU
5495325,KATHMANDU
2881959,KATHMANDU
5418573,POKHARA
2833848,BIRATNAGAR
277643,KATHMANDU
3095263,BHADRAPUR
2429103,KATHMANDU
2461249,KATHMANDU
2068614,KATHMANDU
5603392,BIRATNAGAR
7090084,KATHMANDU
6588745,KATHMANDU
10004909,KATHMANDU
8011101,KATHMANDU
3349469,NEPALGUNJ
7352661,KATHMANDU
3468112,POKHARA
749227,KATHMANDU
3625636,KATHMANDU
1062201,BHARATPUR
856521,BIRATNAGAR
2969633,KATHMANDU
7105886,SURKHET
5055605,BHAIRAHAWA
8091288,NEPALGUNJ
3387315,KATHMANDU
787536,KATHMANDU
12313982,BHAIRAHAWA
4190180,KATHMANDU
3090247,NEPALGUNJ
9313144,DHANGADHI
5055605,NEPALGUNJ
4643115,DHANGADHI
3803420,KATHMANDU
303708,KATHMANDU
1302776,BHAIRAHAWA
2764217,KATHMANDU
306494,KATHMANDU
8049665,BIRATNAGAR
2975204,KATHMANDU
406405,KATHMANDU
4288461,KATHMANDU
4649383,BIRATNAGAR
2426051,KATHMANDU
885994,BHARATPUR
5908529,KATHMANDU
1013749,KATHMANDU
578942,KATHMANDU
8837527,KATHMANDU
7468306,KATHMANDU
7977938,KATHMANDU
2505838,KATHMANDU
9347623,KATHMANDU
3889104,KATHMANDU
9103914,KATHMANDU
2456700,NEPALGUNJ
2870564,KATHMANDU
448311,BHADRAPUR
2876355,KATHMANDU
1894513,KATHMANDU
399078,KATHMANDU
7031670,BHAIRAHAWA
4641837,KATHMANDU
6941040,KATHMANDU
596026,KATHMANDU
382956,KATHMANDU
558350,NEPALGUNJ
3570036,BHAIRAHAWA
2764372,BIRATNAGAR
166940,BHARATPUR
7133147,BHAIRAHAWA
10762430,KATHMANDU
8808760,KATHMANDU
699932,BHARATPUR
827910,BIRATNAGAR
7121304,BHAIRAHAWA
12765276,KATHMANDU
8011909,KATHMANDU
499183,JANAKPUR
9539348,NEPALGUNJ
1864259,JANAKPUR
895370,KATHMANDU
5326635,KATHMANDU
9152047,KATHMANDU
1140260,POKHARA
5248871,BHAIRAHAWA
6741907,KATHMANDU
103654,POKHARA
4165861,BHAIRAHAWA
637241,DHANGADHI
4234686,KATHMANDU
757020,KATHMANDU
204528,KATHMANDU
973052,KATHMANDU
11034194,KATHMANDU
683748,NEPALGUNJ
120975,BIRATNAGAR
7947829,KATHMANDU
1965087,BIRATNAGAR
871782,BIRATNAGAR
12090296,KATHMANDU
413070,JANAKPUR
7897284,KATHMANDU
1950763,KATHMANDU
12992887,BHAIRAHAWA
817064,KATHMANDU
115664,KATHMANDU
871782,JANAKPUR
6324017,KATHMANDU
3404045,BHAIRAHAWA
5637532,KATHMANDU
4049543,KATHMANDU
4306998,KATHMANDU
2483478,BHADRAPUR
777639,DHANGADHI
1895435,POKHARA
323324,BHARATPUR
9072773,BHADRAPUR
2444117,KATHMANDU
547929,KATHMANDU
69973,KATHMANDU
4025653,KATHMANDU
817064,BIRATNAGAR
10481353,BHAIRAHAWA
510241,KATHMANDU
346895,KATHMANDU
10795188,BIRATNAGAR
7026531,KATHMANDU
2858419,KATHMANDU
1925808,RAJBIRAJ
2508654,DHANGADHI
783794,POKHARA
3002319,KATHMANDU
393258,RAJBIRAJ
1067960,BIRATNAGAR
1946814,KATHMANDU
6374794,KATHMANDU
620717,KATHMANDU
506257,KATHMANDU
5590100,BHARATPUR
3548832,KATHMANDU
7317853,NEPALGUNJ
6015641,KATHMANDU
6888811,KATHMANDU
847633,KATHMANDU
3448214,KATHMANDU
2310649,DHANGADHI
3432082,KATHMANDU
391879,KATHMANDU
5312274,KATHMANDU
3734792,KATHMANDU
1505080,KATHMANDU
274867,DHANGADHI
6341562,KATHMANDU
440891,KATHMANDU
11496359,KATHMANDU
3635622,POKHARA
579540,JANAKPUR
4155773,BHAIRAHAWA
9292937,KATHMANDU
7914570,DHANGADHI
670611,KATHMANDU
3613704,KATHMANDU
9685705,KATHMANDU
788798,BHADRAPUR
6560264,KATHMANDU
10826339,KATHMANDU
2939765,BIRATNAGAR
375887,SIMARA
11804789,BHAIRAHAWA
3991807,SURKHET
9743794,DHANGADHI
4489734,DHANGADHI
866628,BHARATPUR
10283914,KATHMANDU
2520203,KATHMANDU
803686,BHAIRAHAWA
3961277,KATHMANDU
866628,BHARATPUR
7459983,KATHMANDU
4637208,KATHMANDU
612057,BIRATNAGAR
8234608,KATHMANDU
7486137,KATHMANDU
12263071,NEPALGUNJ
973052,KATHMANDU
4383255,BIRATNAGAR
759796,KATHMANDU
8449418,KATHMANDU
3195616,KATHMANDU
12908905,KATHMANDU
6207698,KATHMANDU
7017243,SIMARA
8093705,KATHMANDU
8925643,KATHMANDU
1048641,KATHMANDU
7654267,BIRATNAGAR
7257546,KATHMANDU
7202338,KATHMANDU
5692934,KATHMANDU
731774,KATHMANDU
3119746,KATHMANDU
6254443,KATHMANDU
12807912,KATHMANDU
180380,SIMARA
8237520,BIRATNAGAR
5226850,KATHMANDU
946716,BHADRAPUR
8439031,KATHMANDU
7468185,BHAIRAHAWA
251633,BHARATPUR
4583187,BHAIRAHAWA
10486724,KATHMANDU
4060382,KATHMANDU
3687593,KATHMANDU
675334,BIRATNAGAR
1670526,POKHARA
691934,BHAIRAHAWA
4892595,KATHMANDU
841407,BHAIRAHAWA
8511795,KATHMANDU
1670928,SIMARA
1293946,BIRATNAGAR
360301,KATHMANDU
4413567,DHANGADHI
4192705,DHANGADHI
10987537,BIRATNAGAR
3599408,BHAIRAHAWA
12414122,KATHMANDU
301038,KATHMANDU
7995287,DHANGADHI
605791,KATHMANDU
6210664,KATHMANDU
4066190,KATHMANDU
3010985,BHADRAPUR
334326,KATHMANDU
2182405,BIRATNAGAR
10939179,NEPALGUNJ
3755541,KATHMANDU
3439499,KATHMANDU
573136,BHARATPUR
7717603,KATHMANDU
4637208,KATHMANDU
3668953,KATHMANDU
2648958,KATHMANDU
9084469,KATHMANDU
1161763,KATHMANDU
2051905,NEPALGUNJ
3945711,NEPALGUNJ
1944161,KATHMANDU
12953267,BHAIRAHAWA
7342680,DHANGADHI
802200,KATHMANDU
2393217,SURKHET
5351857,BHAIRAHAWA
3427859,BIRATNAGAR
8691943,KATHMANDU
5209811,KATHMANDU
2889022,KATHMANDU
702760,KATHMANDU
890956,DHANGADHI
13006200,BHADRAPUR
373874,KATHMANDU
3847434,KATHMANDU
2645457,KATHMANDU
5709784,BIRATNAGAR
3134470,BHAIRAHAWA
6328976,BIRATNAGAR
5570835,KATHMANDU
279564,KATHMANDU
11179802,BHAIRAHAWA
3717502,KATHMANDU
928547,KATHMANDU
496217,NEPALGUNJ
7261761,KATHMANDU
862518,KATHMANDU
8231354,NEPALGUNJ
8334345,BHADRAPUR
7149352,KATHMANDU
8229349,BIRATNAGAR
5083709,KATHMANDU
2775910,NEPALGUNJ
862518,KATHMANDU
221922,BHADRAPUR
353725,KATHMANDU
3328948,BHAIRAHAWA
1404349,BIRATNAGAR
12869506,KATHMANDU
293756,BHAIRAHAWA
810366,KATHMANDU
897627,KATHMANDU
5150066,KATHMANDU
1637741,KATHMANDU
2454124,KATHMANDU
897945,KATHMANDU
1433329,KATHMANDU
10056749,KATHMANDU
1050752,KATHMANDU
923797,KATHMANDU
9148109,KATHMANDU
7678532,KATHMANDU
751637,KATHMANDU
4326998,KATHMANDU
122683,BHAIRAHAWA
1664230,KATHMANDU
23101,KATHMANDU
7547812,BIRATNAGAR
7086622,KATHMANDU
798057,NEPALGUNJ
3997557,DHANGADHI
536676,NEPALGUNJ
1595583,KATHMANDU
882476,KATHMANDU
885786,NEPALGUNJ
565006,BIRATNAGAR
6577240,KATHMANDU
68147,KATHMANDU
316731,SIMARA
780777,KATHMANDU
2587819,KATHMANDU
4327892,KATHMANDU
513749,KATHMANDU
3876204,BHADRAPUR
10579937,KATHMANDU
8395530,DHANGADHI
5156187,KATHMANDU
4593411,BHAIRAHAWA
8864841,KATHMANDU
599021,KATHMANDU
606336,SURKHET
3876293,SIMARA
3110941,KATHMANDU
5431228,KATHMANDU
3375767,JANAKPUR
4198125,KATHMANDU
783262,SURKHET
7442849,KATHMANDU
880201,NEPALGUNJ
7415360,KATHMANDU
6462055,BHAIRAHAWA
5226850,KATHMANDU
1676177,KATHMANDU
11835324,DHANGADHI
6665130,KATHMANDU
3618373,DHANGADHI
2983857,KATHMANDU
1515664,POKHARA
6282731,KATHMANDU
3902243,KATHMANDU
9617053,KATHMANDU
2519271,KATHMANDU
29003,KATHMANDU
9453546,KATHMANDU
484794,KATHMANDU
316979,KATHMANDU
495256,BHAIRAHAWA
9121438,KATHMANDU
577540,DHANGADHI
4016177,BIRATNAGAR
3078087,POKHARA
5985129,SURKHET
5176313,KATHMANDU
3651933,SIMARA
5964608,KATHMANDU
9385315,KATHMANDU
6288729,BHAIRAHAWA
7088335,BIRATNAGAR
9623618,KATHMANDU
3651933,SIMARA
4693180,KATHMANDU
2730361,KATHMANDU
623233,KATHMANDU
12699705,BHAIRAHAWA
3651933,SIMARA
788002,BHAIRAHAWA
4704457,BHADRAPUR
3550054,KATHMANDU
6831492,KATHMANDU
720620,KATHMANDU
781492,KATHMANDU
2393217,SURKHET
3298472,KATHMANDU
4727089,KATHMANDU
7415360,KATHMANDU
5423471,BIRATNAGAR
5509492,BHAIRAHAWA
10047300,KATHMANDU
658678,BHAIRAHAWA
3775398,KATHMANDU
8064037,BHADRAPUR
1058900,KATHMANDU
243218,KATHMANDU
6948281,KATHMANDU
8763732,KATHMANDU
2361346,KATHMANDU
934189,KATHMANDU
5145675,KATHMANDU
5596937,BHARATPUR
30108,SURKHET
873453,BIRATNAGAR
5129279,KATHMANDU
5206016,KATHMANDU
8144476,KATHMANDU
3767714,SURKHET
2852603,KATHMANDU
5332578,KATHMANDU
